Passenger_count,Trip_distance,Tip_amount
0.142857142857,0.0372881355932,0.0756
0.285714285714,0.0343220338983,0.0
0.142857142857,0.0631355932203,0.0624
0.428571428571,0.0817796610169,0.0
0.142857142857,0.0622881355932,0.0
0.142857142857,0.108050847458,0.0
0.142857142857,0.118644067797,0.0
0.142857142857,0.135169491525,0.0
0.142857142857,0.14406779661,0.1432
0.142857142857,0.0,0.04
0.142857142857,0.0970338983051,0.0
0.142857142857,0.0114406779661,0.0
0.142857142857,0.101694915254,0.0
0.142857142857,0.0741525423729,0.0
0.142857142857,0.112711864407,0.0
0.142857142857,0.0618644067797,0.0
0.142857142857,0.152966101695,0.0
0.142857142857,0.0381355932203,0.062
0.142857142857,0.0190677966102,0.0
0.142857142857,0.0872881355932,0.0
0.142857142857,0.109745762712,0.04
0.142857142857,0.0258474576271,0.0584
0.142857142857,0.0635593220339,0.0
0.142857142857,0.0199152542373,0.0
0.142857142857,0.000423728813559,0.0
0.142857142857,0.0233050847458,0.0424
0.714285714286,0.173728813559,0.0
0.142857142857,0.0326271186441,0.0
0.285714285714,0.0466101694915,0.0
0.142857142857,0.0347457627119,0.0
0.428571428571,0.0296610169492,0.0
0.142857142857,0.039406779661,0.08
0.142857142857,0.0444915254237,0.16
0.142857142857,0.0,0.0
0.285714285714,0.194915254237,0.0
0.142857142857,0.167796610169,0.0
0.142857142857,0.0423728813559,0.04
0.285714285714,0.0338983050847,0.0
0.428571428571,0.0978813559322,0.0
0.142857142857,0.075,0.08
0.285714285714,0.0313559322034,0.0
0.142857142857,0.152542372881,0.114
0.142857142857,0.120338983051,0.0
0.142857142857,0.161016949153,0.0
0.571428571429,0.0550847457627,0.0
0.714285714286,0.139406779661,0.1064
0.142857142857,0.064406779661,0.0
0.285714285714,0.0165254237288,0.0
0.142857142857,0.0580508474576,0.0
0.142857142857,0.0766949152542,0.0
0.285714285714,0.0377118644068,0.0544
0.142857142857,0.116525423729,0.1024
0.428571428571,0.0525423728814,0.0876
0.142857142857,0.101694915254,0.086
0.714285714286,0.0330508474576,0.0
0.142857142857,0.110169491525,0.102
0.285714285714,0.0728813559322,0.0
0.142857142857,0.064406779661,0.0624
0.142857142857,0.0758474576271,0.0
0.714285714286,0.0826271186441,0.0
0.428571428571,0.021186440678,0.0
0.142857142857,0.0411016949153,0.0
0.142857142857,0.0877118644068,0.0
0.142857142857,0.0237288135593,0.0432
0.142857142857,0.0699152542373,0.0
0.285714285714,0.0296610169492,0.058
0.142857142857,0.000423728813559,0.0
0.142857142857,0.0911016949153,0.0
0.285714285714,0.109322033898,0.0984
0.142857142857,0.0762711864407,0.0
0.142857142857,0.0529661016949,0.0
0.142857142857,0.151694915254,0.0
0.142857142857,0.0686440677966,0.0
0.285714285714,0.14406779661,0.0
0.142857142857,0.0974576271186,0.0
0.142857142857,0.148305084746,0.0
0.142857142857,0.0542372881356,0.0
0.142857142857,0.021186440678,0.0
0.142857142857,0.0580508474576,0.0
0.142857142857,0.0707627118644,0.0704
0.142857142857,0.0593220338983,0.0
0.142857142857,0.0843220338983,0.0
0.142857142857,0.135593220339,0.0
0.142857142857,0.0220338983051,0.0
0.428571428571,0.0542372881356,0.0
0.142857142857,0.0635593220339,0.0
0.285714285714,0.0466101694915,0.104
0.142857142857,0.0614406779661,0.0
0.142857142857,0.0966101694915,0.0
0.142857142857,0.0224576271186,0.0
0.142857142857,0.0694915254237,0.0
0.142857142857,0.0338983050847,0.0
0.142857142857,0.124152542373,0.0
0.142857142857,0.0296610169492,0.02
0.142857142857,0.0766949152542,0.0
0.142857142857,0.0207627118644,0.0
0.285714285714,0.0,0.0
0.142857142857,0.0817796610169,0.0
0.142857142857,0.0635593220339,0.0
0.142857142857,0.0474576271186,0.0
0.142857142857,0.0762711864407,0.0
0.142857142857,0.0843220338983,0.0824
0.142857142857,0.0194915254237,0.0
0.142857142857,0.0381355932203,0.0
0.142857142857,0.0610169491525,0.0
0.142857142857,0.0771186440678,0.0
0.142857142857,0.0593220338983,0.0
0.142857142857,0.0,0.0
0.142857142857,0.114406779661,0.0
0.142857142857,0.45,0.2384
0.142857142857,0.161440677966,0.1304
0.142857142857,0.225,0.1664
0.285714285714,0.165254237288,0.1584
0.142857142857,0.208050847458,0.0
0.142857142857,0.229661016949,0.0
0.142857142857,0.20593220339,0.08
0.142857142857,0.180508474576,0.08
0.142857142857,0.176694915254,0.0
0.142857142857,0.174576271186,0.04
0.142857142857,0.190677966102,0.1264
0.142857142857,0.28686440678,0.0
0.142857142857,0.21186440678,0.0
0.142857142857,0.338983050847,0.0
0.142857142857,0.386440677966,0.2344
0.142857142857,0.182203389831,0.0
0.285714285714,0.398305084746,0.0
0.142857142857,0.317796610169,0.0
0.142857142857,0.224576271186,0.0
0.142857142857,0.19406779661,0.116
0.142857142857,0.296186440678,0.0
0.857142857143,0.370338983051,0.2832
0.285714285714,0.264830508475,0.0
0.142857142857,0.31906779661,0.1856
0.142857142857,0.177118644068,0.1184
0.142857142857,0.151694915254,0.1464
0.142857142857,0.188983050847,0.0
0.142857142857,0.133050847458,0.0
0.142857142857,0.182627118644,0.0
0.142857142857,0.104237288136,0.0
0.142857142857,0.0,1.0
0.285714285714,0.228813559322,0.0
0.142857142857,0.238559322034,0.0
0.142857142857,0.279237288136,0.0
0.142857142857,0.360169491525,0.268
0.142857142857,0.199152542373,0.0
0.142857142857,0.114406779661,0.048
0.714285714286,0.455084745763,0.0
0.142857142857,0.187711864407,0.1344
0.142857142857,0.173728813559,0.198
0.285714285714,0.196186440678,0.0
0.142857142857,0.334745762712,0.0
0.714285714286,0.266101694915,0.0
0.142857142857,0.427966101695,0.0
0.142857142857,0.322033898305,0.0
0.285714285714,0.130508474576,0.0
0.285714285714,0.241525423729,0.2
0.142857142857,0.143220338983,0.1264
0.142857142857,0.237288135593,0.0
0.142857142857,0.207203389831,0.1424
0.142857142857,0.494491525424,0.2
1.0,0.281779661017,0.0
0.571428571429,0.169491525424,0.12
0.142857142857,0.183050847458,0.04
0.142857142857,0.156779661017,0.0
0.142857142857,0.0296610169492,1.0
0.142857142857,0.240677966102,0.0
0.142857142857,0.245762711864,0.0
0.142857142857,0.205508474576,0.104
0.142857142857,0.259745762712,0.0
0.142857142857,0.247033898305,0.0
0.142857142857,0.154661016949,0.0
0.142857142857,0.374576271186,0.0
0.142857142857,0.284745762712,0.0
0.285714285714,0.18093220339,0.1224
0.142857142857,0.443644067797,0.0
0.857142857143,0.131355932203,0.0832
0.142857142857,0.193220338983,0.0
0.142857142857,0.295762711864,0.0
0.142857142857,0.422457627119,0.2584
0.142857142857,0.269915254237,0.0
0.142857142857,0.280084745763,0.08
0.142857142857,0.0110169491525,0.16
0.714285714286,0.280084745763,0.0
0.142857142857,0.171610169492,0.0
0.142857142857,0.228813559322,0.0
0.142857142857,0.261016949153,0.0
0.142857142857,0.200423728814,0.0
0.142857142857,0.283474576271,0.0
0.142857142857,0.160169491525,0.1264
0.142857142857,0.223728813559,0.0
0.142857142857,0.275847457627,0.1744
0.142857142857,0.127118644068,0.0
0.142857142857,0.139830508475,0.1304
0.142857142857,0.320338983051,0.0
0.142857142857,0.287711864407,0.12
0.142857142857,0.194915254237,0.0
0.142857142857,0.139406779661,0.1224
0.142857142857,0.208898305085,0.0
0.285714285714,0.384322033898,0.0
0.142857142857,0.200847457627,0.1544
0.142857142857,0.230508474576,0.1544
0.142857142857,0.238559322034,0.068
0.142857142857,0.204661016949,0.0
0.142857142857,0.258474576271,0.0
0.714285714286,0.169915254237,0.0
0.142857142857,0.165254237288,0.0
0.142857142857,0.224576271186,0.0
0.142857142857,0.529661016949,0.0
0.142857142857,0.246186440678,0.12
0.285714285714,0.0,0.0
0.142857142857,0.162288135593,0.1632
0.142857142857,0.180508474576,0.002
0.142857142857,0.247033898305,0.0
0.714285714286,0.203389830508,0.0
0.142857142857,0.283898305085,0.1744
0.142857142857,0.311440677966,0.1
0.142857142857,0.351694915254,0.2
0.142857142857,0.193220338983,0.0
0.142857142857,0.239830508475,0.0
0.142857142857,0.249576271186,0.1744
0.285714285714,0.173728813559,0.0
0.142857142857,0.206779661017,0.0
0.142857142857,0.281779661017,0.3396
0.142857142857,0.283898305085,0.0
0.142857142857,0.209322033898,0.0
0.285714285714,0.254661016949,0.208
0.714285714286,0.222033898305,0.1928
0.714285714286,0.156355932203,0.0
0.142857142857,0.00127118644068,0.0
0.857142857143,0.246610169492,0.1744
0.142857142857,0.177966101695,0.08
0.142857142857,0.147457627119,0.08
0.428571428571,0.250423728814,0.0
0.142857142857,0.174152542373,0.1224
0.142857142857,0.365677966102,0.0
0.285714285714,0.169491525424,0.13
0.285714285714,0.0,0.0
0.142857142857,0.478813559322,0.0
0.142857142857,0.286440677966,0.3096
0.142857142857,0.182203389831,0.1424
0.142857142857,0.176694915254,0.0
0.142857142857,0.177966101695,0.12
0.142857142857,0.198728813559,0.08
0.285714285714,0.160169491525,0.0
0.142857142857,0.213559322034,0.0712
0.142857142857,0.333050847458,0.2104
0.142857142857,0.270762711864,0.0
0.285714285714,0.268644067797,0.1944
0.714285714286,0.222457627119,0.0
0.142857142857,0.279237288136,0.148
0.142857142857,0.209322033898,0.0
0.142857142857,0.402118644068,0.2504
0.142857142857,0.242372881356,0.0
0.142857142857,0.118644067797,0.0
0.142857142857,0.211440677966,0.1704
0.285714285714,0.370338983051,0.0
0.142857142857,0.208898305085,0.0
0.857142857143,0.274576271186,0.04
0.142857142857,0.279661016949,0.0
0.142857142857,0.247033898305,0.2616
0.142857142857,0.140254237288,0.108
0.142857142857,0.229237288136,0.0
0.142857142857,0.18813559322,0.0
0.142857142857,0.245338983051,0.228
0.142857142857,0.192796610169,0.1928
0.142857142857,0.185593220339,0.0
0.142857142857,0.183050847458,0.0
0.285714285714,0.155508474576,0.1264
0.142857142857,0.445762711864,0.08
0.428571428571,0.207627118644,0.0
0.142857142857,0.186440677966,0.08
0.285714285714,0.565254237288,0.0
0.285714285714,0.0,0.0
0.142857142857,0.588983050847,0.0
0.142857142857,0.541101694915,0.4356
0.142857142857,0.521186440678,0.0
0.142857142857,0.548728813559,0.3264
0.142857142857,0.486016949153,0.3144
0.285714285714,0.528389830508,0.0
0.142857142857,0.0,0.0
0.142857142857,0.792372881356,0.0
0.285714285714,0.48093220339,0.04
0.142857142857,0.440677966102,0.2
0.142857142857,0.0,0.0
0.142857142857,0.610593220339,0.556
0.285714285714,0.411016949153,0.24
0.142857142857,0.631355932203,0.0
0.142857142857,0.0262711864407,0.0
0.142857142857,1.0,0.542
0.142857142857,0.814406779661,0.24
0.142857142857,0.572033898305,0.0
0.714285714286,0.403389830508,0.2744
0.142857142857,0.437288135593,0.3024
0.142857142857,0.561016949153,0.4836
0.142857142857,0.579237288136,0.2
