Payment_type,Dropoff_longitude,Dropoff_latitude
0.0,0.00318100834565,0.983409303459
0.25,0.00329351383611,0.984177572435
0.0,0.00285994576265,0.98440701948
0.0,0.00270990398001,0.985230573462
0.25,0.00329896431806,0.986886172814
0.25,0.00365046716071,0.985846923842
0.0,0.00258629183182,0.985151660831
0.25,0.00318460758319,0.987623246048
0.25,0.00316146891512,0.98373999876
0.25,0.00311837942887,0.984275313662
0.25,0.00236909640745,0.98477158719
0.25,0.00230821575337,0.983248801291
0.0,0.00301183852012,0.983565560174
0.25,0.00273921305841,0.985149353378
0.25,0.00393203962978,0.989204916405
0.25,0.00362372912031,0.984835917402
0.25,0.00335573136525,0.984114996101
0.0,0.00362259793907,0.986318923744
0.25,0.00391291172169,0.98619044841
0.0,0.00339954064509,0.987919607304
0.5,0.0031612632213,0.98719324049
0.0,0.00494849790055,0.985065272023
0.0,0.0043201531424,0.988094599708
0.25,0.00438730678414,0.985634274729
0.25,0.00255729129416,0.98523684958
0.0,0.00299044811476,0.983095406089
0.0,0.00369684747855,0.987844847703
0.0,0.0031947887535,0.986531849888
0.25,0.00335686254649,0.987797500028
0.25,0.00491096174316,0.985559515369
0.25,0.0039731751595,0.985907746783
0.0,0.00526647534578,0.984229535017
0.25,0.0048092542349,0.985127479388
0.25,0.00352428410931,0.986459859376
0.25,0.0043685901289,0.986019239823
0.25,0.00345322241972,0.984497746165
0.0,0.00329032585143,0.987179765466
0.25,0.00279865385572,0.984625483318
0.25,0.00401482492378,0.985808159739
0.25,0.00437774283009,0.985761181276
0.75,0.00428518802302,0.984045220618
0.25,0.00275885520107,0.984317954249
0.25,0.00429135829856,0.985922883261
0.0,0.00268799934009,0.984834440555
0.25,0.00382981802175,0.986481271972
0.25,0.00332045770513,0.987433670742
0.0,0.00269962009758,0.985656056537
0.25,0.00417155108173,0.986038252784
0.25,0.00332333714908,0.985354157344
0.0,0.00247995648211,0.984318877036
0.0,0.00290570899903,0.986238349661
0.0,0.00294581605963,0.984472641692
0.25,0.00382673274919,0.987825281166
0.25,0.00427325872479,0.986064003257
0.25,0.00379197332363,0.985870182498
0.0,0.00330647160346,0.984531526392
0.25,0.00561664131336,0.984062572125
0.25,0.00329886147115,0.987199147396
0.0,0.0034130125122,0.98654523273
0.0,0.00296052195489,0.987148938692
0.25,0.00382570441486,0.987885181078
0.0,0.00335727393414,0.986196262892
0.0,0.00335552567143,0.988491009645
0.25,0.00369941838176,0.987763720043
0.25,0.00351009231381,0.988578690453
0.25,0.00314079830335,0.987633583013
0.25,0.00337557920173,0.985047828092
0.25,0.00317319251952,0.987260524155
0.25,0.00391980192561,0.985844154995
0.0,0.00326698148954,0.983075285492
0.0,0.00346689998065,0.984902831614
0.0,0.00312526963279,0.98180354384
0.25,0.00285418673997,0.984609147023
0.25,0.00369664178473,0.988087585408
0.25,0.0030642862666,0.986312647626
0.25,0.00398397327649,0.985365048369
0.25,0.0032925883487,0.987556424018
0.0,0.00332405694267,0.985188855905
0.25,0.00413000429916,0.986082739187
0.25,0.00284585681407,0.984121918219
0.25,0.00401482492378,0.988681876951
0.25,0.00325145281898,0.984241718042
0.25,0.00365674041795,0.986058465562
0.0,0.00319160063402,0.987275291421
0.25,0.00337547635482,0.987842540491
0.0,0.0033595364314,0.987084331692
0.25,0.00360357274309,0.98783146486
0.0,0.00377212548715,0.986193309439
0.25,0.00297707909456,0.984096813746
0.0,0.00262177118577,0.984301064135
0.0,0.00363730383433,0.986427924966
0.25,0.00338812558142,0.986289850606
0.25,0.00393317094581,0.985760719882
0.25,0.00549426319333,0.983399704675
0.25,0.00402932512522,0.985917253143
0.0,0.00369612755017,0.986212137794
0.25,0.00334246519196,0.987015848209
0.25,0.0031905722997,0.985003987688
0.0,0.00353559632606,0.987392045367
0.0,0.00256829497018,0.984221966657
0.0,0.00344088186863,0.984912430397
0.25,0.00336077045955,0.988251225635
0.0,0.00306253800389,0.987452775885
0.25,0.00474004378972,0.984870897447
0.25,0.00335840511537,0.987205054303
0.0,0.00363463008421,0.985674884892
0.25,0.0025158472237,0.983619460755
0.0,0.00274538333395,0.984514174643
0.25,0.00437290942961,0.985563760822
0.25,0.00336591240077,0.986293727089
0.0,0.00301543789245,0.984314723766
0.0,0.00302006559911,0.987334452909
0.25,0.00353806438236,0.984740760658
0.0,0.00339162210684,0.987887211501
0.25,0.00309719471733,0.984007656332
0.25,0.0031362734436,0.985212945167
0.25,0.00367627971369,0.986070279375
0.25,0.00281593078899,0.984568721466
0.0,0.00301852303022,0.985197716265
0.25,0.00488278398079,0.985704419423
0.0,0.00322728568179,0.98418403316
0.25,0.00261765757888,0.98440923451
0.25,0.0046169457413,0.98833502996
0.25,0.00314727711962,0.984264515061
0.25,0.00328909182328,0.985265738112
0.25,0.00452089440881,0.984578227825
0.0,0.00247769411963,0.984107335559
0.0,0.00422492445041,0.985199285294
0.0,0.00335007518948,0.987269661303
0.0,0.00268522274305,0.983736860701
0.25,0.00344921179453,0.983556699572
0.0,0.00325638906637,0.983455451316
0.25,0.00400608361024,0.986404666553
0.0,0.00320548388878,0.985271922048
0.25,0.00371751809032,0.98635611906
0.0,0.00281706197023,0.983903362199
0.0,0.00444901007871,0.985661502049
0.25,0.00361735315094,0.986325107681
0.0,0.00324312289308,0.987893118407
0.25,0.00396494808052,0.985760627458
0.25,0.00336334136276,0.987054889342
0.25,0.00407292871124,0.98599921165
0.0,0.00275021673443,0.985249955634
0.0,0.00302572177488,0.986318000957
0.0,0.00362403766104,0.986607347671
0.25,0.00261488098184,0.984613761687
0.0,0.00316146891512,0.987575344555
0.25,0.0048493612955,0.985455775054
0.25,0.00395589822624,0.985371970487
0.25,0.00331963492984,0.988163729191
0.0,0.00319005806514,0.984426955471
0.25,0.00269910586302,0.985205930624
0.25,0.00307744972777,0.984137885302
0.25,0.00311179776568,0.987189641037
0.0,0.0027098011331,0.985347604438
0.25,0.00404228289256,0.985866490621
0.25,0.00245990295181,0.985354895768
0.25,0.00381912275168,0.984750082412
0.0,0.00336940892619,0.988296911856
0.0,0.00247635710978,0.986097137483
0.0,0.00317864300147,0.985784993507
0.0,9.56400796367e-05,0.98665321874
0.0,0.00334143672284,0.984294695593
0.25,0.00337228837013,0.98771711055
0.25,0.00296638382449,0.987161952323
0.0,0.00512630605792,0.985633074911
0.25,0.00350124815336,0.988749160616
0.25,0.00281839884529,0.98383183308
0.0,0.00265920449624,0.985947618523
0.0,0.00327448877493,0.98746782018
0.25,0.00338802273451,0.987643827796
0.25,0.0040350841479,0.988214491955
0.0,0.00276677373932,0.985286320102
0.25,0.00378580304809,0.985772718301
0.0,0.00283094522498,0.985434362458
0.25,0.00406490732607,0.988957010459
0.0,0.00321689895245,0.986526219769
0.0,0.0026755558073,0.983802113701
0.25,0.00288298158381,0.984564660377
0.25,0.00354310347667,0.984571674919
0.25,0.00430071655878,0.985681437798
0.25,0.003618690026,0.986303787267
0.0,0.00279464309575,0.985684299069
0.25,0.0034966204467,0.987898379314
0.25,0.0031421353132,0.983999164942
0.25,0.00326482183918,0.987075286726
0.0,0.00375011800032,0.986297788178
0.0,0.00398448751105,0.985307917304
0.25,0.00314162107864,0.987801745723
0.25,0.0028804106806,0.983194808528
0.25,0.00390180506397,0.985523427689
0.25,0.00507653219636,0.985508660423
0.0,0.00380349123421,0.986404204917
0.0,0.00383485711606,0.988193540753
0.0,0.00414851526057,0.985414703497
0.25,0.00568914259014,0.985030845797
0.0,0.00382786406522,0.986286620365
0.0,0.0031529332954,0.983996119307
0.0,0.00339069648464,0.983839216592
0.0,0.00272769514783,0.984002764637
0.25,0.00326019413253,0.987338513756
0.25,0.00481635013265,0.986187863926
0.25,0.00528303235066,0.983944710543
0.0,0.00214315966952,0.983111742384
0.25,0.00414964644181,0.987836633585
0.25,0.00317761466715,0.983870966396
0.0,0.00361056579393,0.987919238092
0.0,0.00498685669844,0.985893625517
0.25,0.00349970558447,0.988515191088
0.25,0.00357580623358,0.988240242428
0.25,0.00438596990907,0.985430762763
0.0,0.00456686333901,0.985413503437
0.25,0.00390499304865,0.985844524207
0.25,0.00380986720357,0.98906315041
0.25,0.00312002497946,0.987678531053
0.25,0.0032189557559,0.987980061034
0.25,0.00494962908179,0.985756197399
0.0,0.0041286674241,0.985949556764
0.0,0.00321247693962,0.985066379659
0.0,0.00462219052943,0.985189871117
0.25,0.00361673606947,0.986302033631
0.25,0.00255842247539,0.984193816549
0.25,0.00419746648163,0.985894640729
0.0,0.00356171728499,0.984897201737
0.0,0.00277376679015,0.982568305546
0.25,0.00317997987653,0.987414103963
0.25,0.00387074785765,0.985669254773
0.25,0.00327911648159,0.98772440188
0.25,0.00365550625501,0.987971292856
0.0,0.00296299014598,0.986049235991
0.25,0.00325669760711,0.987741107387
0.0,0.00289943574178,0.984122841248
0.0,0.00325957705105,0.983541194124
0.0,0.00359565407005,0.986218598518
0.0,0.00251214500446,0.985186825482
0.25,0.00286261951278,0.984652802821
0.0,0.00330153535607,0.984286573657
0.25,0.00339162210684,0.987380046949
0.25,0.00293923439644,0.986113658385
0.25,0.00317226703211,0.987109066953
0.25,0.00258886273503,0.98460527054
0.25,0.00315221350181,0.984310847525
0.0,0.00467546105119,0.98849433231
0.25,0.00447780492256,0.985745952374
0.0,0.00333968846014,0.987846416732
0.25,0.00294087981224,0.987007910879
0.25,0.00332056041725,0.985873043527
0.25,0.00443163029854,0.9880715259
0.25,0.00319921076633,0.984104197499
0.0,0.00347605268184,0.984579981461
0.0,0.00327202058384,0.986632082932
0.0,0.00464255260046,0.98505502724
0.25,0.00424600644983,0.985908485207
0.25,0.00353045438485,0.987708711826
0.25,0.00345342811354,0.984713071944
0.25,0.00376554368917,0.986608732095
0.25,0.00302181386182,0.984187355825
0.25,0.00500691036354,0.984616622959
0.25,0.00335120637071,0.987192409884
0.25,0.00416424962495,0.986351411971
0.25,0.00350793266346,0.987305102741
0.0,0.00260027793349,0.985205653837
0.25,0.00332272006761,0.987465604909
0.5,0.00335974199043,0.985328037659
0.25,0.00248725807368,0.984172588559
0.0,0.0027265638318,0.985379169635
0.25,0.00270764148274,0.98516365925
0.25,0.00372656780981,0.984283989416
0.0,0.00339141641302,0.988126072723
0.25,0.00215961382749,0.983085345912
0.0,0.00372214579698,0.986268991828
0.25,0.0045333378068,0.985761550488
0.0,0.00323016526053,0.984147484086
0.25,0.00485985087175,0.988739746439
0.0,0.00334071692925,0.987976276733
0.25,0.00314028420358,0.984440984313
0.25,0.00395322447611,0.986161836666
0.25,0.00373870280186,0.986276098552
0.25,0.00359154059796,0.988779618178
0.25,0.00415427428326,0.989849232288
0.0,0.00298695158934,0.986136455405
0.25,0.00425618748535,0.986526681405
0.0,0.00264275033827,0.98592666732
0.25,0.0033611818472,0.988337337413
0.0,0.00275453603515,0.985353419162
0.25,0.00259030245701,0.985529611383
0.25,0.00421752001193,0.984120995189
0.25,0.00320301583248,0.985852830749
0.25,0.00315385891761,0.98764235119
0.25,0.00329443945832,0.987813651959
0.25,0.0031972568098,0.984150068327
0.0,0.00333701471001,0.98529481125
0.0,0.00245342413553,0.985903224301
0.0,0.0032156649243,0.983398597282
0.25,0.00314408913494,0.987400998151
0.25,0.00310717005902,0.984056665219
0.0,0.00309997131437,0.98728858184
0.0,0.00393574184903,0.986090307547
0.25,0.00418039524219,0.985612585345
0.0,0.00374127383986,0.986219244518
0.25,0.00258176683729,0.985761550488
0.25,0.00412146867944,0.986080616582
0.25,0.00453004697521,0.984524142638
0.25,0.00412517089868,0.987833126314
0.0,0.00292905336092,0.986290496848
0.0,0.0025869087785,0.984293772805
0.25,0.00408814897585,0.985727216443
0.0,0.00427428705911,0.986516898016
0.0,0.00382642434325,0.986021547276
0.25,0.00312393275773,0.982512928117
0.0,0.00343779659607,0.98480038354
0.25,0.00322543457217,0.98776713489
0.25,0.003987366955,0.985909869631
0.25,0.00249455966525,0.982485424009
0.25,0.00411941187599,0.98613156371
0.25,0.00282333509268,0.98419704679
0.25,0.00338504030886,0.986517728622
0.25,0.00442350606646,0.985990905109
0.0,0.00310727290594,0.986589719376
0.0,0.00329433661141,0.986848608529
0.0,0.00320836346752,0.984252701249
0.25,0.00391013498986,0.983268091281
0.25,0.00423243173581,0.9862186907
0.0,0.0042298606978,0.985792838655
0.0,0.0038251901803,0.984909107732
0.25,0.00244457997508,0.983585957316
0.0,0.00257929878099,0.98600899504
0.25,0.00408598932549,0.984772971856
0.0,0.00327222627766,0.987702158678
0.25,0.00336190164079,0.988245964728
0.0,0.00286467631622,0.986714226046
0.0,0.00287660561445,0.984059618672
0.25,0.0038193284455,0.98582689567
0.0,0.0035693274173,0.984761157801
0.0,0.00268871913368,0.984498945983
0.25,0.00423253458272,0.985904424118
0.25,0.00418492023672,0.985844154995
0.25,0.00494345880625,0.987771657373
0.25,0.00406974072655,0.985876550798
0.0,0.00360172163347,0.984674307599
0.0,0.00292082628194,0.984390590761
0.0,0.00311663130095,0.985227620009
0.25,0.00412044034511,0.98588578037
0.0,0.00277767470322,0.986568860356
0.0,0.0038577900903,0.986572367627
0.0,0.0028235407865,0.985976783843
0.25,0.00355667819069,0.985792100231
0.25,0.00400094166902,0.985861137532
0.25,0.0044037610769,0.984362256047
0.25,0.00339892356362,0.987356788535
0.0,0.00297430236273,0.983271506128
0.25,0.00339121071919,0.987761781802
0.0,0.0028134625979,0.98560769365
0.25,0.00354958242774,0.986317170351
0.0,0.00281819315146,0.984526634697
0.0,0.00285315840564,0.984007563908
0.0,0.00433074556557,0.98565808696
0.25,0.00260552258683,0.985785731931
0.25,0.00480678604381,0.98540372029
0.25,0.00348582232971,0.983473172035
0.0,0.00274188680854,0.986134886375
0.25,0.00389892562002,0.989190241563
0.25,0.00333506075348,0.98824190364
0.25,0.00387753521466,0.984162251352
0.0,0.00275289061935,0.985746875404
0.25,0.0033695117731,0.988439785487
0.25,0.00234914558926,0.982976529296
0.25,0.00436725325384,0.985815174281
0.25,0.00263472881832,0.983358540937
0.25,0.00365221542341,0.987698836013
0.25,0.00396011468004,0.983057749379
0.0,0.00498418294832,0.985786562537
0.0,0.00321114006456,0.986709703563
0.25,0.00414491588824,0.985886703399
0.0,0.00307590702409,0.983934281154
0.0,0.00330359202472,0.985681899192
0.25,0.00316414280003,0.984889725801
0.25,0.00413843707197,0.988512514423
0.25,0.00415859344918,0.985895379153
0.25,0.00395702954227,0.984801121964
0.0,0.00277448671853,0.985345204802
0.0,0.00306294939154,0.985032322402
0.25,0.00430380183134,0.985878119828
0.25,0.00316702224398,0.983436899991
0.0,0.00310974109703,0.984253254825
0.25,0.00397965397578,0.986385468986
0.0,0.00536077841556,0.983364447843
0.0,0.00324857337504,0.984208860845
0.25,0.00351040085455,0.982925766532
0.0,0.00371679816194,0.986388699469
0.0,0.00411766361328,0.984007840696
0.25,0.00309873728622,0.985150091802
0.25,0.00319694826906,0.984935504447
0.25,0.00270486488571,0.984541494145
0.25,0.00276276311413,0.984570751889
0.25,0.0033686889978,0.987798976875
0.25,0.00411385854713,0.985873228133
0.0,0.00216074500873,0.982750958734
0.25,0.00414193359738,0.989136525346
0.0,0.00292709940439,0.985984813596
0.25,0.00385316238365,0.988803799621
0.0,0.00416610073457,0.986082923793
0.0,0.00361581058206,0.984277251904
0.25,0.00297574208471,0.98427651348
0.0,0.00307220493964,0.987525228033
0.25,0.00241280284037,0.983516274257
0.25,0.00410295771802,0.988455844995
0.25,0.00327181489002,0.985076624442
0.25,0.00290673733335,0.984343796904
0.25,0.00313925573446,0.98725184816
0.25,0.00392432678536,0.98376214978
0.25,0.00397194113135,0.985821173369
0.0,0.00232024789851,0.983414379759
0.0,0.00318100834565,0.986978191741
0.0,0.00296844062793,0.987010125908
0.25,0.00295332334502,0.984341674056
0.25,0.00350608155384,0.987389737914
0.0,0.00314974531072,0.987581436067
0.25,0.00274918840011,0.985382584482
0.0,0.00284246313556,0.986851100588
0.0,0.00522225467829,0.985276813743
0.25,0.00334215665123,0.987427856017
0.25,0.00417679586986,0.985832156576
0.0,0.00425875838856,0.984361517623
0.0,0.00314264941297,0.986593042041
0.0,0.00341589195615,0.984694151165
0.25,0.00306027564141,0.98344825241
0.25,0.00380256574679,0.986367379055
0.0,0.00330986528197,0.98826313163
0.0,0.00443317286742,0.985968569483
0.25,0.00317864300147,0.987237080894
0.25,0.00534648390795,0.986588334952
0.0,0.00407673377739,0.9852640769
0.25,0.00334380206702,0.986903524564
0.25,0.00496793448417,0.985241464487
0.0,0.0035409439611,0.9857740103
0.25,0.00318995521823,0.987269476697
0.25,0.00256284462302,0.983234772449
0.25,0.0041997289789,0.986129164075
0.0,0.00343327173633,0.986534157341
0.0,0.00333752880978,0.988388192359
0.25,0.00453868544184,0.985480417891
0.0,0.0028553179212,0.984250855189
0.25,0.00324291719926,0.984183202554
0.25,0.00336005053117,0.988338629413
0.25,0.00446690409345,0.985784808901
0.25,0.00352099314292,0.986319662168
0.25,0.00471196873946,0.983575527927
0.25,0.00419355856856,0.985950018158
0.25,0.00396052606769,0.985703219606
0.0,0.00518266171746,0.985283459073
0.25,0.00279711128684,0.986719210164
0.0,0.00338010406147,0.987398967485
0.25,0.00472297255028,0.984466919392
0.25,0.00332734777426,0.987601925634
0.0,0.00331377306024,0.988039960703
0.0,0.00274713159666,0.984044482194
0.25,0.00355955776943,0.987276952633
0.25,0.00348170885762,0.984923413604
0.25,0.00317617481038,0.987789655122
0.25,0.00393224532361,0.985759704428
0.25,0.0030359028104,0.983826202962
0.0,0.00341270397147,0.98454509384
0.0,0.00239089820045,0.9851943936
0.25,0.00516384221531,0.984668216086
0.0,0.00277325269038,0.984117764948
0.25,0.00327613419073,0.987361218594
0.0,0.00367607401987,0.986268253646
0.0,0.00265642776442,0.984608039387
0.25,0.00339151925993,0.988326538812
0.0,0.00256490129167,0.98345618974
0.0,0.00299517866833,0.984101797864
0.25,0.00401770436773,0.985861045108
0.0,0.00395517843265,0.98575462837
0.25,0.00296021354894,0.987181611283
0.25,0.00338020690838,0.987095037869
0.25,0.00363894925013,0.988161514162
0.0,0.0032591657982,0.984059064854
0.0,0.00308629375343,0.987508060889
0.0,0.00280163614658,0.985397444172
0.25,0.00309061305414,0.985137724171
0.0,0.00264758373875,0.985936266104
0.25,0.00321278548036,0.986788155041
0.0,0.00283752688817,0.984044574376
0.25,0.00349970558447,0.986171343025
0.0,0.00315190496107,0.9839148068
0.25,0.00389378367881,0.985511244665
0.25,0.00118758191804,0.987320977643
0.25,0.00333968846014,0.987507876283
0.25,0.00384174731998,0.989021063641
0.0,0.00300268595372,0.984594010545
0.25,0.00313411379325,0.985215344802
0.25,0.0032031186794,0.984042082559
0.0,0.00265447394268,0.985941803798
0.0,0.00291455302469,0.983226465907
0.25,0.00317782022618,0.986938412184
0.0,0.00215097536086,0.983089406759
0.25,0.00489923813876,0.984802413963
0.0,0.00323304470448,0.986899740263
0.25,0.00389830853855,0.988638682788
0.25,0.00360357274309,0.987555039352
0.0,0.00341290966529,0.984666647057
0.0,0.00315869231808,0.987699297649
0.25,0.00373458932976,0.986391191287
0.0,0.00331603555751,0.985352311526
0.25,0.00350978377308,0.986159067818
0.0,0.00291321614963,0.984134655061
0.25,0.00339049079081,0.987444376919
0.25,0.00361097704678,0.988294050827
0.0,0.00330482618766,0.985095360373
0.25,0.00315355037687,0.985437223487
0.0,0.00328466981045,0.984363732894
0.0,0.00314758566036,0.987122911189
0.0,0.00267596719495,0.985456790265
0.25,0.00396700488396,0.985856984019
0.25,0.00363401300274,0.986685060726
0.0,0.00379228186436,0.987974615521
0.0,0.00242339526354,0.985018016772
0.25,0.00512630605792,0.986894202568
0.25,0.00321967568428,0.987503907619
0.0,0.00247769411963,0.985759519822
0.75,0.00301348393592,0.985028999979
0.25,0.00434915368007,0.985913284478
0.25,0.00383773656,0.985831695182
0.0,0.00392237282883,0.985767457394
0.0,0.00329526209882,0.984245963495
0.0,0.00424662339651,0.986012409887
0.25,0.00312167039526,0.987341744239
0.0,0.00299291617106,0.984454090367
0.25,0.00420785321097,0.988795677685
0.0,0.00278147976937,0.986511360321
0.25,0.00330246084348,0.986431616843
0.0,0.00275402180059,0.985910884843
0.25,0.00415900483683,0.984776202097
0.25,0.00355564985636,0.986294926907
0.0,0.00273797889547,0.986191279016
0.25,0.00328898897637,0.987997689329
0.0,0.0031496424638,0.985761273458
0.25,0.00361467926603,0.983924128553
0.0,0.00275206784405,0.984460643273
0.25,0.00342031410377,0.984348227204
0.0,0.00345887859549,0.987900409737
0.25,0.00437218950123,0.985629844428
0.25,0.00377952979084,0.985635474546
0.0,0.00335747962796,0.985115111757
0.25,0.00263174652746,0.984573982372
0.25,0.00289285407859,0.984602224904
0.0,0.00319201202167,0.986567568356
0.0,0.00268769079935,0.985481248497
0.0,0.00499025037695,0.98616894339
0.0,0.00424415534021,0.988132441024
0.25,0.00404063747677,0.985866490621
0.25,0.00279433455501,0.984451413702
0.0,0.00344756637873,0.984619391806
0.25,0.00305698480982,0.985076624442
0.25,0.00385563043995,0.986625622208
0.25,0.00369797865979,0.988356811768
0.25,0.00305708765673,0.983543224548
0.0,0.00485923392507,0.988307987487
0.25,0.00326101690782,0.987806822023
0.25,0.00412167437326,0.989154523095
0.25,0.00322121825316,0.984122287431
0.25,0.00361560488823,0.986134147951
0.25,0.00272101050294,0.985474787773
0.0,0.00545415599793,0.985086315407
0.25,0.00595827152643,0.985072747959
0.25,0.00389460631931,0.98562135328
0.0,0.00316023488697,0.98429174214
0.25,0.00349106711784,0.986376147233
0.0,0.00265951303698,0.98612399535
0.0,0.00335264622748,0.988155607255
0.25,0.00302911545339,0.984114719071
0.0,0.00344149881531,0.984380253796
0.25,0.00315149357343,0.984918983545
0.25,0.00356778484841,0.985777332965
0.25,0.00261734903814,0.984406927298
0.0,0.0033410253352,0.98490993858
0.25,0.00372656780981,0.988191048694
0.25,0.00295599709514,0.984559491894
0.25,0.00230883283484,0.983401735341
0.25,0.00403703810444,0.985310686152
0.0,0.00282909411536,0.984400281968
0.0,0.00266763726905,0.983876042696
0.25,0.00345435373575,0.983849369194
0.25,0.00435820353435,0.98562163031
0.25,0.00418337753304,0.985727677837
0.25,0.00269962009758,0.984319154066
0.25,0.00310665582447,0.985421902403
0.25,0.00484586477008,0.986327138104
0.25,0.00316712509089,0.987353004234
0.25,0.00328076189739,0.9877452609
0.0,0.00512836286137,0.98469775086
0.0,0.00319437736585,0.984961070314
0.25,0.00374723842158,0.986352427183
0.0,0.00317236987902,0.987160290869
0.25,0.00343286034868,0.984462489091
0.25,0.00274096132112,0.984465442544
0.25,0.00312444699229,0.98506804087
0.25,0.00323705546446,0.983110173355
0.25,0.00493708283688,0.984551831352
0.25,0.002720702097,0.986376239415
0.0,0.00251625861135,0.984191970731
0.25,0.0030994572146,0.983149029882
0.25,0.00281788461073,0.983772025351
0.5,0.00278024574122,0.98525992363
0.25,0.00400865451345,0.985857537837
0.25,0.00475989162619,0.988065618994
0.25,0.00326379350486,0.988078171231
0.0,0.0027842563664,0.984129301973
0.25,0.00362187801069,0.986158883212
0.0,0.00341517216256,0.987170074258
0.25,0.00331644694515,0.985066287235
0.25,0.00283752688817,0.986273975947
0.0,0.00356829908297,0.984704580554
0.25,0.00348181170453,0.984748882594
0.0,0.00360480677124,0.986333691252
0.0,0.0051303168179,0.985425225068
0.0,0.0043970765668,0.986379285292
0.0,0.00354485173937,0.986091784153
0.0,0.00308937902599,0.985088161467
0.0,0.00305739606267,0.98741299657
0.25,0.00402593144671,0.987772949373
0.25,0.0037741821558,0.984387914337
0.25,0.00332961027153,0.987482310416
0.0,0.00395888065189,0.988686584039
0.25,0.0038318746904,0.986532772918
0.0,0.0033586108092,0.98726735385
0.0,0.00344509818764,0.984915568456
0.25,0.00338637731872,0.98397119944
0.0,0.00274641166828,0.983956062962
0.25,0.00310346783978,0.983528364858
0.0,0.00485419483077,0.98543953094
0.25,0.00284678230148,0.985854676808
0.0,0.00441188530897,0.9855846196
0.25,0.00309698902351,0.985249955634
0.25,0.00320044479448,0.986961947628
0.25,0.00385223676144,0.985979183478
0.0,0.00229453832723,0.983479263547
0.25,0.00229124736084,0.983423793937
0.0,0.00270301377609,0.984300048924
0.0,0.0040350841479,0.986111904749
0.0,0.00318594459304,0.987380231555
0.0,0.00338545169651,0.984632405436
0.25,0.00411046486862,0.985739030256
0.25,0.00476873578665,0.988040791551
0.25,0.00260408286486,0.985947064705
0.25,0.0036094344779,0.98611827305
0.0,0.00287094943867,0.98593331265
0.0,0.00276975616497,0.986477303065
0.0,0.00384226141975,0.985425409674
0.0,0.00309740041115,0.983144138187
0.0,0.00339799807621,0.988217168378
0.0,0.00383876489433,0.985846370024
0.25,0.0028427716763,0.986848331741
0.25,0.00334236234505,0.987641889555
0.0,0.00266023283057,0.985803637256
0.0,0.00267750976384,0.984120718401
0.0,0.00349795732176,0.986339690341
0.25,0.00329680466771,0.987318578007
0.25,0.00335418879637,0.987546732811
0.0,0.00286632173202,0.986891802933
0.25,0.00376194445163,0.986116888626
0.0,0.00329536494573,0.98486720557
0.25,0.00256922059238,0.984620776229
0.25,0.00348150316379,0.987516275249
0.25,0.00344355561876,0.987041598682
0.0,0.0031545787112,0.987183180313
0.25,0.00346782560286,0.986070648587
0.0,0.00438247338366,0.985925006109
0.0,0.00330225514966,0.984854745757
0.25,0.00307888944974,0.985166612703
0.0,0.00513463598382,0.984120257007
0.25,0.00300062915028,0.984495900106
0.25,0.00312074477305,0.985853661596
0.0,0.00343039229238,0.984689997894
0.0,0.00311549998492,0.985074040201
0.25,0.00398788118956,0.98586362935
0.25,0.00329824452447,0.987996304905
0.0,0.00250895701978,0.983493661843
0.0,0.00362290634501,0.988447261423
0.25,0.00241105457767,0.983430531449
0.0,0.00274815993099,0.985382584482
0.0,0.00311478019133,0.984078262421
0.25,0.00317812876691,0.98361456906
0.25,0.00338174947727,0.987479449387
0.0,0.00336046191882,0.987291443111
0.25,0.00446186499915,0.987536303422
0.25,0.00321597346504,0.985270629807
0.0,0.00304001641729,0.985036383491
0.25,0.00315930926476,0.984006548696
0.25,0.00346011262364,0.988590965902
0.75,0.00354680569591,0.98614522334
0.25,0.00284966188022,0.985857076443
0.0,0.00277901157828,0.985994227774
0.25,0.00494160769663,0.984536048875
0.25,0.00365848854587,0.984144346026
0.25,0.00333166707497,0.985224851161
0.0,0.00364141744122,0.986354365425
0.0,0.00345928998314,0.987891641802
0.25,0.00433023133101,0.985739860862
0.25,0.00334225949814,0.983896716869
0.0,0.00250731160398,0.985682822221
0.0,0.00359462573573,0.986351965789
0.0,0.00295538001367,0.984539925116
0.0,0.00514862208549,0.983896624445
0.0,0.00247306627819,0.985272475866
0.25,0.00306243515698,0.985073301777
0.25,0.00329752459609,0.987772580403
0.25,0.00390776978048,0.987946096201
0.0,0.00313154289004,0.984143054027
0.0,0.00339738099474,0.986269084252
0.0,0.00333279825621,0.987618908171
0.0,0.0029464331411,0.984473010904
0.0,0.00363452723729,0.986305633326
0.25,0.00276091200451,0.984075031938
0.25,0.0027859017822,0.984248455554
0.25,0.00441610162798,0.985596525837
0.25,0.00335172060527,0.988150438773
0.0,0.00312825205844,0.986467427494
0.0,0.00368244998923,0.988140747565
0.25,0.00363884640321,0.986430047814
0.0,0.00314347218826,0.987639766949
0.0,0.00310603887779,0.983275659399
0.25,0.00318162529233,0.987734093087
0.25,0.00274815993099,0.98418910946
0.0,0.00328220161936,0.981950663166
0.0,0.00321628200577,0.986384915168
0.0,0.00360758336828,0.982910076478
0.25,0.00327880794085,0.987023416569
0.25,0.00300988456359,0.98615436073
0.0,0.00334719574553,0.987272891786
0.0,0.00263112944599,0.983779685893
0.25,0.0033410253352,0.98680015346
0.25,0.00329413091759,0.985081054501
0.0,0.00303549142275,0.985024754284
